,GOEMOTIONS,NER,POS,SST5,COLA,MRPC,SCITAIL,WNLI,PAWS,SST2,EMOTION
2018,19.37718087648204,56.98562977651292,74.4953405298478,30.22525617604876,26.20803916680764,80.6703910614525,73.61029842012873,37.68115942028986,32.31208372978116,57.99999999999999,32.173020168264074
2019,18.390482183537653,52.58775222056136,71.7777757895767,32.40920782658146,18.0607068744049,81.23145400593472,74.00336889387985,48.10126582278481,34.27939550313306,51.177394034536896,27.4443802928544
2020,20.15083694716484,54.16101967893344,72.17838306414316,33.52751250313035,19.038312637288776,80.92227593901077,72.11367673179396,31.57894736842105,25.94055289960508,75.44910179640718,37.33297090075254
2021,18.950575841988897,52.7255524223635,76.10201980999831,32.689596246383545,23.951602463962363,80.59701492537313,73.05825242718448,17.77777777777778,24.27429533024821,69.14038342609771,24.075625791513968
2022,16.45970983575813,54.0950644929645,74.81734665946146,27.9645665866988,18.59942733117732,80.79854809437386,72.80593325092707,28.000000000000004,32.540581351453376,65.79925650557621,25.512803879900588
