,GOEMOTIONS,NER,POS,SST5,COLA,MRPC,SCITAIL,WNLI,PAWS,SST2,EMOTION
2018,20.022587144827625,52.248145647095534,73.4515098144634,29.910134119805733,23.044724669003934,79.91137370753323,70.21148036253776,32.0,30.419580419580416,72.26792009400704,35.898553355847724
2019,20.46430039489488,52.80973469246052,73.0564500992929,32.22428139522734,30.10425673469933,81.02869921729406,76.02150537634408,52.17391304347826,31.831039034508773,37.23776223776224,31.27766691720612
2020,18.68557503602634,54.73808547913499,72.5852291901311,31.472024975769024,21.634433900775743,80.79911209766927,75.98853868194843,31.03448275862069,31.391337677270982,69.43734015345268,36.42233736252116
2021,20.40650470026732,54.82009000833171,75.56008226191132,30.95469916071724,17.45322342301039,80.16591251885369,73.39667458432304,20.0,27.4375503626108,68.28057107386716,34.68305643323222
2022,18.91822712500702,52.5770842370178,72.3268415923638,28.388487149418246,28.58884512122551,80.41831950955644,72.29647630619684,34.04255319148936,35.480992325539894,70.02237136465325,35.891729301732965
