,GOEMOTIONS,NER,POS,SST5,COLA,MRPC,SCITAIL,WNLI,PAWS,SST2,EMOTION
COARSE_cross,-1.1792032972181665,-6.221161555454129,-5.895098923216196,1.1615142617128513,-2.657984017806046,-0.5889665108431842,0.502873162679606,10.07859499920786,18.4131831298814,3.940246117346297,-4.184363774402437
FINER_cross,-0.1455215539998413,-6.893537260913163,-6.373249502189173,0.3882117541317838,0.3354950572087354,-0.9682199058908452,0.9675022801668149,11.30095472007082,19.8559013309394,3.4762119495711743,1.3425446930484868
